setting,dataset,num_samples,num_components,random_seed,skellam_mu,sigma,b,clipping_norm,q_f,q_clean,q_a
fl,iris,150,250,1,8.19,10000,10.0,1.0,0.933885619044303,0.9338856190443038,0.9998421842004929
fl,iris,150,500,1,8.19,10000,10.0,1.0,0.933885619044303,0.9338856190443038,0.9998421842004929
fl,iris,150,1000,1,8.19,10000,10.0,1.0,0.933885619044303,0.9338856190443038,0.9998421842004929
fl,ca_income,195665,1000,0,382.3,10000,10.0,1.0,1.0000000401021838,1.0000000401021845,0.9997287871255035
local,ca_income,195665,25,0,7,1.081,6,1.0,0.03256753378338672,0.20037047667357455,0.022253050173383124
local,iris,150,10,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,25,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,50,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,100,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,125,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,250,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,500,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,iris,150,1000,2,7,1.994,6,1.0,0.9338856190443046,0.9338856190443038,0.5654916053830672
local,ca_income,195665,50,0,7,1.081,6,1.0,0.06463796119321942,0.3165350864583766,0.022253050173383124
fl,iris,150,10,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,25,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,50,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,100,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,125,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,250,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,500,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
fl,iris,150,1000,1,2.32,10000,10.0,1.0,0.9338856190443042,0.9338856190443038,0.9998422232194903
local,ca_income,195665,100,0,7,1.081,6,1.0,0.12864754025205577,0.48630057394686166,0.022253050173383124
fl,ca_income,195665,10,0,106.1,10000,10.0,1.0,0.10309049965096315,0.10306451053062196,0.9997290180465812
centralized,iris,150,10,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,25,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,50,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,100,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,125,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,250,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,500,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
centralized,iris,150,1000,2,7,1.994,6,1.0,0.9338856190443048,0.9338856190443038,0.9989438049754323
fl,iris,150,10,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,25,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,50,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,100,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,125,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,250,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,500,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
fl,iris,150,1000,1,0.671,10000,10.0,1.0,0.9338856190443043,0.9338856190443038,0.9998422426955198
local,ca_income,195665,125,0,7,1.081,6,1.0,0.16047513873030805,0.5541624613800046,0.022253050173383124
fl,ca_income,195665,25,0,106.1,10000,10.0,1.0,0.2003999765221702,0.20037047667357455,0.9997290180465812
local,ca_income,195665,250,0,7,1.081,6,1.0,0.31927572921417585,0.7723074729978476,0.022253050173383124
local,iris,150,10,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,25,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,50,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,100,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,125,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,250,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,500,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
local,iris,150,1000,2,7,1.081,6,1.0,0.9338856190443032,0.9338856190443038,0.8985186029362902
fl,ca_income,195665,50,0,106.1,10000,10.0,1.0,0.3165634293162426,0.3165350864583766,0.9997290180465812
fl,iris,150,10,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,25,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,50,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,100,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,125,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,250,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,500,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
fl,iris,150,1000,1,0.2036,10000,10.0,1.0,0.9338856190443037,0.9338856190443038,0.9998422527340711
local,ca_income,195665,500,0,7,1.081,6,1.0,0.6246987314092568,0.9512922096686961,0.022253050173383124
fl,ca_income,195665,100,0,106.1,10000,10.0,1.0,0.4863306490591901,0.48630057394686166,0.9997290180465812
local,ca_income,195665,1000,0,7,1.081,6,1.0,1.0000000401021842,1.0000000401021845,0.022253050173383124
centralized,iris,150,10,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,25,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,50,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,100,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,125,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,250,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,500,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
centralized,iris,150,1000,2,7,1.081,6,1.0,0.9338856190443038,0.9338856190443038,0.9995234003936381
fl,iris,150,10,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,25,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,50,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,100,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,125,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,250,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,500,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,iris,150,1000,1,0.067,10000,10.0,1.0,0.9338856190443038,0.9338856190443038,0.999842258059114
fl,ca_income,195665,125,0,106.1,10000,10.0,1.0,0.5541904178362165,0.5541624613800046,0.9997290180465812
fl,ca_income,195665,250,0,106.1,10000,10.0,1.0,0.7723280451614891,0.7723074729978476,0.9997290180465812
local,iris,150,10,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,25,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,50,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,100,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,125,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,250,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,500,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
local,iris,150,1000,2,7,0.6,6,1.0,0.9338856190443038,0.9338856190443038,0.9776111012058414
fl,iris,150,10,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,25,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,50,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,100,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,125,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,250,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,500,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,iris,150,1000,1,382.3,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420487877695
fl,ca_income,195665,500,0,106.1,10000,10.0,1.0,0.9512993486559771,0.9512922096686961,0.9997290180465812
centralized,ca_income,195665,10,0,7,1.081,6,1.0,0.10305995232337593,0.10306451053062196,0.9997077740086225
fl,ca_income,195665,1000,0,106.1,10000,10.0,1.0,1.000000040102184,1.0000000401021845,0.9997290180465812
centralized,iris,150,10,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,25,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,50,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,100,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,125,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,250,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,500,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,iris,150,1000,2,7,0.6,6,1.0,0.933885619044304,0.9338856190443038,0.9997214205190676
centralized,ca_income,195665,25,0,7,1.081,6,1.0,0.20029824094581966,0.20037047667357455,0.9997077740086225
fl,iris,150,10,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,25,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,50,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,100,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,125,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,250,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,500,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
fl,iris,150,1000,1,106.1,10000,14.0,1.0,0.9338856190443037,0.9338856190443038,0.9998420624539703
centralized,ca_income,195665,50,0,7,1.081,6,1.0,0.31628381224677904,0.3165350864583766,0.9997077740086225
local,iris,150,10,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,25,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,50,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,100,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,125,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,250,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,500,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
local,iris,150,1000,2,7,0.344,6,1.0,0.9338856190443039,0.9338856190443038,0.9922388061686179
centralized,ca_income,195665,100,0,7,1.081,6,1.0,0.4856047325717277,0.48630057394686166,0.9997077740086225
fl,iris,150,10,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,25,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,50,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,100,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,125,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,250,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,500,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,iris,150,1000,1,29.4,10000,14.0,1.0,0.9338856190443038,0.9338856190443038,0.9998420695275798
fl,ca_income,195665,10,0,29.4,10000,10.0,1.0,0.10309050309176496,0.10306451053062196,0.9997290103130867
centralized,ca_income,195665,125,0,7,1.081,6,1.0,0.5532201538790712,0.5541624613800046,0.9997077740086225
fl,ca_income,195665,25,0,29.4,10000,10.0,1.0,0.20039998888062333,0.20037047667357455,0.9997290103130867
centralized,iris,150,10,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,25,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,50,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,100,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,125,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,250,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,500,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
centralized,iris,150,1000,2,7,0.344,6,1.0,0.933885619044304,0.9338856190443038,0.999791323048623
fl,iris,150,10,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,25,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,50,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,100,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,125,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,250,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,500,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
fl,iris,150,1000,1,8.19,10000,14.0,1.0,0.9338856190443033,0.9338856190443038,0.9998420732027022
centralized,ca_income,195665,250,0,7,1.081,6,1.0,0.7696361950832209,0.7723074729978476,0.9997077740086225
fl,ca_income,195665,50,0,29.4,10000,10.0,1.0,0.3165634635655217,0.3165350864583766,0.9997290103130867
centralized,ca_income,195665,500,0,7,1.081,6,1.0,0.9445687731716026,0.9512922096686961,0.9997077740086225
local,iris,150,10,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,25,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,50,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,100,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,125,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,250,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,500,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
local,iris,150,1000,3,7,25.077,6,1.0,0.9338856190443039,0.9338856190443038,0.11547552460755907
fl,ca_income,195665,100,0,29.4,10000,10.0,1.0,0.4863307383047538,0.48630057394686166,0.9997290103130867
fl,iris,150,10,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,25,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,50,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,100,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,125,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,250,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,500,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
fl,iris,150,1000,1,2.32,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420751153521
centralized,ca_income,195665,1000,0,7,1.081,6,1.0,1.000000040102184,1.0000000401021845,0.9997077740086225
fl,ca_income,195665,125,0,29.4,10000,10.0,1.0,0.5541905414945902,0.5541624613800046,0.9997290103130867
centralized,iris,150,10,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,25,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,50,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,100,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,125,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,250,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,500,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
centralized,iris,150,1000,3,7,25.077,6,1.0,0.9338856190443041,0.9338856190443038,0.02933683630622626
fl,ca_income,195665,250,0,29.4,10000,10.0,1.0,0.7723283819648141,0.7723074729978476,0.9997290103130867
fl,iris,150,10,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,25,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,50,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,100,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,125,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,250,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,500,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,iris,150,1000,1,0.671,10000,14.0,1.0,0.9338856190443041,0.9338856190443038,0.9998420761169172
fl,ca_income,195665,500,0,29.4,10000,10.0,1.0,0.9513002647092645,0.9512922096686961,0.9997290103130867
local,iris,150,10,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,25,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,50,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,100,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,125,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,250,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,500,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,iris,150,1000,3,7,13.285,6,1.0,0.9338856190443041,0.9338856190443038,0.12378925568111764
local,ca_income,195665,10,0,7,0.6,6,1.0,0.0172083329994323,0.10306451053062196,0.12644043682799372
fl,iris,150,10,1,0.2036,10000,14.0,1.0,0.9338856190443029,0.9338856190443038,0.9998420766414675
fl,iris,150,25,1,0.2036,10000,14.0,1.0,0.9338856190443029,0.9338856190443038,0.9998420766414675
